Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,50.108787536621094,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.9354133605957,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.654605865478516,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,50.21866989135742,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.46902847290039,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.59959411621094,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.99516677856445,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.95366668701172,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.550758361816406,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.72657012939453,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,51.200279235839844,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.98051834106445,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,52.02074432373047,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.89505386352539,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.81821060180664,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,47.210330963134766,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,48.10404586791992,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.602176666259766,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.67414093017578,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,49.264808654785156,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,49.139793395996094,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,51.22079086303711,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.69620132446289,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.44864273071289,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.6153678894043,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.55904769897461,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.561500549316406,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,52.12034606933594,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,52.07622528076172,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.66923904418945,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.6129150390625,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,50.041805267333984,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.37761306762695,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,51.2305908203125,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,51.1644172668457,84573600
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.419273376464844,80092000
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,51.274715423583984,76752400
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,52.277217864990234,95654800
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,52.272315979003906,77449200
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.495365142822266,109237600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,53.11549377441406,127111600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.8043098449707,177158400
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.68175506591797,128906800
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.61797332763672,159053200
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.89984893798828,84632400
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,54.095943450927734,73274800
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.60332107543945,101360000
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,54.15967559814453,88242400
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.367958068847656,221652400
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.61062240600586,76662000
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.35570526123047,124763200
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,54.17682647705078,87613600
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.897403717041016,75334000
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.6351318359375,101408000
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.89745330810547,103909600
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,55.04941940307617,139223200
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.6694450378418,138449200
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,54.12535095214844,114426000
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.6425895690918,138478800
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.65484619140625,122306000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,55.00284957885742,111820000
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.647491455078125,74770400
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.39752960205078,113013600
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.89760971069336,166795600
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.81427001953125,96427600
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.67946243286133,87360000
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.44660568237305,73903200
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.669654846191406,67585200
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.946632385253906,97433600
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.95158386230469,87247200
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.816776275634766,82293600
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.60602569580078,75828800
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.704071044921875,69275200
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.43940734863281,73477200
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,61.04482650756836,96572800
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.632991790771484,142839600
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.62563705444336,124522000
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.9737434387207,139162000
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.70423126220703,151125200
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,63.116004943847656,103272000
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,63.025325775146484,79897600
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,63.052284240722656,75864400
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.779991149902344,94940400
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.95454406738281,69986400
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.46099090576172,81821200
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,64.4019775390625,87388800
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,65.01905059814453,102734400
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.56916046142578,89182800
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.33621215820312,100206400
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.66563415527344,86703200
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.46650695800781,76167200
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.70437622070312,106234400
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.41426849365234,121395200
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.35772705078125,65325200
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.48616790771484,84020400
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.97481536865234,105207600
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.84756469726562,65235600
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.7025146484375,46617600
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.94284057617188,94487200
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.784915924072266,114430400
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,64.34789276123047,67181600
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,65.29194641113281,74424400
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.55313110351562,106075600
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.62138366699219,128042400
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,66.00489807128906,90420400
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,66.56788635253906,78756800
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.73751831054688,137310400
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.64470672607422,133587600
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.8026351928711,128186000
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.93785095214844,114158400
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.77313232421875,116028400
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.84196472167969,98369200
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.69938659667969,275978000
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.82044219970703,98572000
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.8868179321289,48478800
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,71.27339172363281,93121200
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,71.24635314941406,146266000
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.6692123413086,144114400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,72.19286346435547,100805600
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.84004211425781,135480400
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,73.12215423583984,146322800
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.70481872558594,118387200
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,73.35818481445312,108872000
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,74.53823852539062,132079200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,76.12149810791016,170108400
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,76.2935791015625,140644800
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.92353820800781,121532000
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.87132263183594,161954400
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,76.54188537597656,121923600
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,77.50069427490234,108829200
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,78.35869598388672,137816400
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.82766723632812,110843200
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,78.10547637939453,101832400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,78.48162078857422,104472000
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,78.25543975830078,146537600
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.95431518554688,161940000
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,78.10301208496094,162234000
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.73789978027344,216229200
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,79.6223373413086,126743200
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,76.09199523925781,199588400
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.88301849365234,173985600
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,78.38819885253906,136616400
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,79.02740478515625,118826800
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.95177459716797,105425600
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.86502075195312,117684000
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,79.23959350585938,109348800
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.76152038574219,94323200
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,80.63192749023438,113730400
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,80.0577392578125,94747600
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80.07746124267578,80113600
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,78.61119842529297,152531200
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.74970245361328,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.93156433105469,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,77.14494323730469,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,73.48052215576172,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.9915771484375,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,72.11776733398438,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,67.40355682373047,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,67.36412811279297,426884800
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.63577270507812,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,71.29715728759766,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.60424041748047,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,72.1843032836914,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,71.2256851196289,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.5923080444336,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,70.31636810302734,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.8742446899414,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,61.17134094238281,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.50017547607422,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.68783187866211,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,62.31230926513672,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.78691101074219,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.3211555480957,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.491634368896484,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,55.29151916503906,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.838661193847656,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.503517150878906,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.68739318847656,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,61.050594329833984,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.792850494384766,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.66470718383789,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.36747360229492,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.35811996459961,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.490692138671875,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.68050384521484,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.93135452270508,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.56765747070312,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,66.04080200195312,162116400
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.33702850341797,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.73775482177734,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,70.09210968017578,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.64904022216797,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.69042205810547,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,68.24388122558594,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,66.13443756103516,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,68.03935241699219,117057200
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.77567291259766,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.7323226928711,126508800
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.78160858154297,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.6504898071289,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.90533447265625,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.40115356445312,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.23554229736328,60154200
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.24344635009766,33392000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.3277359008789,36937800
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.08428192138672,35583400
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.85066986083984,28803800
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.25967407226562,33512000
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.47537231445312,36486600
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.57853698730469,40575300
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.64185333251953,50155600
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,77.11268615722656,39732300
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.65679168701172,41587100
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.4629135131836,33843100
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,78.009521484375,25432400
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,79.52666473388672,27876200
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.93375396728516,25672200
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,79.44196319580078,20450800
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.90386199951172,31380500
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,79.24764251708984,28236300
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,79.28252410888672,33390200
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,79.2052993774414,38399500
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80.17935943603516,20197800
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.55054473876953,21910700
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.99398040771484,26122800
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,80.29644775390625,21890100
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,82.5833740234375,34312600
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,83.07164001464844,23913600
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.69487762451172,36928100
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.89958953857422,41662900
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.67949676513672,50415600
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,84.40194702148438,50001500
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,85.44575500488281,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.71025848388672,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,87.58819580078125,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,87.62307739257812,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,87.1223373413086,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,89.40178680419922,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,91.31005096435547,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.6982421875,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.8890380859375,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,88.09640502929688,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,90.1267318725586,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.87906646728516,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.7071762084961,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.7071762084961,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,93.13361358642578,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.84463500976562,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,95.00699615478516,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,95.41555786132812,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,95.58246612548828,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,95.14152526855469,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.7159652709961,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,97.38111114501953,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,96.18284606933594,110577600
